Movement,IMU1 AccX Average,IMU1 AccX Minimum,IMU1 AccX Maximum,IMU1 AccX RMS,IMU1 AccX Stdev,IMU1 AccX Skewness,IMU1 AccX Kurtosis,IMU1 AccY Average,IMU1 AccY Minimum,IMU1 AccY Maximum,IMU1 AccY RMS,IMU1 AccY Stdev,IMU1 AccY Skewness,IMU1 AccY Kurtosis,IMU1 AccZ Average,IMU1 AccZ Minimum,IMU1 AccZ Maximum,IMU1 AccZ RMS,IMU1 AccZ Stdev,IMU1 AccZ Skewness,IMU1 AccZ Kurtosis,IMU1 GyroX Average,IMU1 GyroX Minimum,IMU1 GyroX Maximum,IMU1 GyroX RMS,IMU1 GyroX Stdev,IMU1 GyroX Skewness,IMU1 GyroX Kurtosis,IMU1 GyroY Average,IMU1 GyroY Minimum,IMU1 GyroY Maximum,IMU1 GyroY RMS,IMU1 GyroY Stdev,IMU1 GyroY Skewness,IMU1 GyroY Kurtosis,IMU1 GyroZ Average,IMU1 GyroZ Minimum,IMU1 GyroZ Maximum,IMU1 GyroZ RMS,IMU1 GyroZ Stdev,IMU1 GyroZ Skewness,IMU1 GyroZ Kurtosis,IMU2 AccX Average,IMU2 AccX Minimum,IMU2 AccX Maximum,IMU2 AccX RMS,IMU2 AccX Stdev,IMU2 AccX Skewness,IMU2 AccX Kurtosis,IMU2 AccY Average,IMU2 AccY Minimum,IMU2 AccY Maximum,IMU2 AccY RMS,IMU2 AccY Stdev,IMU2 AccY Skewness,IMU2 AccY Kurtosis,IMU2 AccZ Average,IMU2 AccZ Minimum,IMU2 AccZ Maximum,IMU2 AccZ RMS,IMU2 AccZ Stdev,IMU2 AccZ Skewness,IMU2 AccZ Kurtosis,IMU2 GyroX Average,IMU2 GyroX Minimum,IMU2 GyroX Maximum,IMU2 GyroX RMS,IMU2 GyroX Stdev,IMU2 GyroX Skewness,IMU2 GyroX Kurtosis,IMU2 GyroY Average,IMU2 GyroY Minimum,IMU2 GyroY Maximum,IMU2 GyroY RMS,IMU2 GyroY Stdev,IMU2 GyroY Skewness,IMU2 GyroY Kurtosis,IMU2 GyroZ Average,IMU2 GyroZ Minimum,IMU2 GyroZ Maximum,IMU2 GyroZ RMS,IMU2 GyroZ Stdev,IMU2 GyroZ Skewness,IMU2 GyroZ Kurtosis,IMU3 AccX Average,IMU3 AccX Minimum,IMU3 AccX Maximum,IMU3 AccX RMS,IMU3 AccX Stdev,IMU3 AccX Skewness,IMU3 AccX Kurtosis,IMU3 AccY Average,IMU3 AccY Minimum,IMU3 AccY Maximum,IMU3 AccY RMS,IMU3 AccY Stdev,IMU3 AccY Skewness,IMU3 AccY Kurtosis,IMU3 AccZ Average,IMU3 AccZ Minimum,IMU3 AccZ Maximum,IMU3 AccZ RMS,IMU3 AccZ Stdev,IMU3 AccZ Skewness,IMU3 AccZ Kurtosis,IMU3 GyroX Average,IMU3 GyroX Minimum,IMU3 GyroX Maximum,IMU3 GyroX RMS,IMU3 GyroX Stdev,IMU3 GyroX Skewness,IMU3 GyroX Kurtosis,IMU3 GyroY Average,IMU3 GyroY Minimum,IMU3 GyroY Maximum,IMU3 GyroY RMS,IMU3 GyroY Stdev,IMU3 GyroY Skewness,IMU3 GyroY Kurtosis,IMU3 GyroZ Average,IMU3 GyroZ Minimum,IMU3 GyroZ Maximum,IMU3 GyroZ RMS,IMU3 GyroZ Stdev,IMU3 GyroZ Skewness,IMU3 GyroZ Kurtosis
1,0.065882353,0.03,0.134,0.07072066,0.026499723,0.971358806,0.669083914,-0.603764706,-0.676,-0.51,0.605113893,0.04162861,0.423152165,-0.215263371,-0.761529412,-0.796,-0.712,0.761848372,0.022721459,0.517136989,-0.571123455,-1.899176471,-11.696,8.656,6.706896626,6.630351841,0.19252369,-1.228691347,-0.969529412,-3.746,1.074,1.685830708,1.421588993,-0.362710688,-0.931765569,1.172823529,-5.824,6.616,4.295916885,4.259911798,-0.253404347,-1.266977656,-0.676823529,-0.724,-0.616,0.677488962,0.030943972,0.178317543,-0.615952393,-0.27,-0.34,-0.218,0.272149181,0.035185224,-0.256704321,-0.767618899,-0.685058824,-0.73,-0.62,0.68591356,0.035285391,0.379267891,-1.375915587,-3.064235294,-11.926,12.316,6.687735007,6.12737937,0.699768481,0.412440534,-1.248352941,-8.654,5.7,4.753545822,4.727861686,0.154627608,-1.332505525,2.869411765,-5.676,8.628,5.335382846,4.636521906,-0.399439503,-1.015661618,-0.317294118,-0.71,-0.058,0.354041207,0.161899569,-0.59726664,0.459192413,0.416470588,0.34,0.464,0.417858969,0.035082256,-0.899205679,-0.085144323,-0.693058824,-0.882,-0.406,0.703110568,0.122110846,0.621310039,0.106239717,6.378235294,-25.77,34.302,19.05704432,18.51066229,-0.010774492,-1.30723247,1.375411765,-36.036,43.188,23.84192874,24.53476964,0.1493668,-1.137829585,1.460235294,-31.226,43.152,23.87531878,24.56404323,0.409663138,-1.002954778
1,0.076941176,0.038,0.102,0.079495468,0.020604825,-0.389387348,-1.124286125,-0.648117647,-0.7,-0.586,0.649158913,0.037884499,0.24680803,-1.211372966,-0.736235294,-0.796,-0.69,0.73695207,0.03349539,-0.50839653,-1.069182426,1.052470588,-11.696,7.81,6.889544508,7.018227145,-0.727440315,-1.131861701,-0.061882353,-3.746,2.172,1.641735524,1.691059649,-0.840946931,-0.248914667,0.095647059,-5.824,6.616,3.985099335,4.106563054,0.193519026,-0.991342989,-0.697647059,-0.726,-0.668,0.697873408,0.01831987,-0.154890701,-1.292399525,-0.286470588,-0.338,-0.218,0.289198893,0.040850517,0.271885462,-1.230939867,-0.647176471,-0.73,-0.586,0.648997598,0.05008023,-0.57131694,-1.218661689,-1.191294118,-11.926,5.578,5.709272582,5.755445245,-0.665276079,-0.849631107,-2.276235294,-8.654,5.7,5.411070221,5.060097424,0.490703573,-1.236977171,0.721176471,-5.676,8.628,4.358337891,4.430541957,0.467008425,-0.736894196,-0.408470588,-0.612,-0.084,0.441765442,0.173429423,0.31847527,-1.110662916,0.420117647,0.39,0.448,0.420482916,0.018061985,-0.099823548,-1.147824057,-0.711647059,-0.882,-0.63,0.715797375,0.079338626,-0.902678398,-0.378607814,5.421529412,-13.22,34.302,15.63775249,15.11929121,0.610530662,-0.726437512,3.235882353,-24.56,43.188,20.72564819,21.10152022,0.452582912,-0.71698833,0.444941176,-31.226,43.152,24.28472848,25.02792328,0.435118055,-0.982068307
1,0.095375,0.072,0.102,0.095641257,0.00736546,-2.075762272,4.405414994,-0.683375,-0.7,-0.662,0.683446231,0.010190682,0.874100007,0.082167169,-0.70225,-0.728,-0.682,0.702374544,0.013660161,-0.598489866,-0.59614079,2.864375,-0.586,7.15,4.123472596,3.063485093,0.146548609,-1.65871337,0.766875,0.048,2.172,0.974940896,0.621750204,0.974105939,-0.196235458,-0.3495,-5.238,0.388,1.391377555,1.390934937,-2.989361642,7.920239425,-0.704125,-0.726,-0.682,0.704197238,0.010417133,-0.053938349,0.26243187,-0.32425,-0.338,-0.278,0.324596673,0.015489782,1.955398026,3.19975718,-0.604875,-0.62,-0.586,0.60495847,0.010378664,0.217041282,-1.164964523,1.802875,0.206,5.578,2.578888084,1.904466465,1.221914152,-0.053593195,-2.224875,-7.826,2.432,3.850717238,3.245995192,-0.319431715,-1.047205242,-0.33175,-5.298,0.902,1.569077755,1.583901323,-2.157826515,4.105759698,-0.547,-0.612,-0.46,0.548660642,0.044054512,-0.080921911,-0.75458275,0.418125,0.39,0.444,0.418445038,0.016899211,-0.154286437,-1.303613637,-0.6775,-0.722,-0.63,0.678240739,0.032729192,0.232980251,-1.403956635,0.144,-6.69,7.714,3.116701622,3.215478067,0.324176458,0.971503783,-1.482375,-20.788,2.48,5.89583232,5.89358097,-2.576850159,5.560433211,-3.65625,-27.418,0.916,8.487375154,7.910659336,-2.232746721,3.705117518
1,0.100235294,0.092,0.11,0.100382797,0.005607243,0.507455452,-0.925762692,-0.686941176,-0.694,-0.68,0.686950807,0.00374951,0.246018084,-0.248686998,-0.685411765,-0.706,-0.666,0.685499217,0.011286379,0.008238945,-0.90022005,-0.197647059,-2.744,1.82,1.178492756,1.197556728,-0.229371133,-0.477028502,0.420705882,-0.72,1.062,0.633567676,0.488303666,-0.780900924,0.19286325,-0.220941176,-1.332,0.258,0.52336423,0.489043514,-0.957532825,-0.092156473,-0.707058824,-0.726,-0.696,0.707099128,0.007781955,-0.918372328,0.536869136,-0.322588235,-0.334,-0.306,0.322679954,0.007929839,0.367301208,-0.697650252,-0.599764706,-0.616,-0.586,0.599825465,0.008800067,-0.176480319,-1.001884911,0.747058824,-3.478,2.308,1.578617265,1.433459647,-1.705361739,2.652924123,0.976235294,-1.612,3.088,1.553599388,1.245762996,-0.152519975,-0.113191597,0.186823529,-1.77,1.098,0.806767552,0.808992602,-1.391134069,1.120602596,-0.556588235,-0.618,-0.51,0.557527525,0.0333449,-0.414087002,-1.240118554,0.438941176,0.392,0.486,0.439905605,0.030009312,0.086899777,-1.098192651,-0.674352941,-0.722,-0.61,0.675380503,0.038387728,0.342181235,-1.426840235,-3.706470588,-9.022,0.038,4.901490122,3.305994369,-0.477335556,-1.364653842,-3.019058824,-10.18,1.136,5.138821105,4.286439555,-0.681818894,-1.151276319,0.796117647,-0.77,3.43,1.405650697,1.19412258,1.017914008,-0.197214629
1,0.105529412,0.092,0.128,0.106046605,0.010782611,0.468875196,-0.719846797,-0.68,-0.698,-0.558,0.680701023,0.031835515,3.59239793,11.3369082,-0.675764706,-0.702,-0.544,0.676643968,0.035544918,3.202993063,9.592575326,-0.241882353,-4.49,4.616,2.894771595,2.973427355,0.220949881,-1.072215685,0.006823529,-1.294,1.062,0.736940575,0.759588395,-0.042498529,-1.180213549,-0.323764706,-1.344,0.9,0.755175087,0.703247781,0.112464688,-1.043027293,-0.701411765,-0.726,-0.56,0.70235101,0.037428363,3.418648173,10.56304191,-0.311294118,-0.328,-0.264,0.311607596,0.014403839,2.09484907,4.969961122,-0.593882353,-0.614,-0.482,0.59460041,0.030112046,3.233768689,9.699645749,0.139294118,-4.382,2.308,2.161407493,2.22329642,-0.956044629,-0.618029514,0.853529412,-4.456,5.064,2.651985228,2.588154799,-0.45935767,-0.343163276,0.030352941,-1.77,1.452,1.033654397,1.065007097,-0.491855935,-1.052610504,-0.581764706,-0.62,-0.466,0.582920638,0.037821174,1.850491953,3.281006832,0.458588235,0.368,0.51,0.45991764,0.036019194,-1.239984802,0.899766923,-0.623411765,-0.712,-0.5,0.62491543,0.044658508,0.68708426,2.23213808,-2.739529412,-9.022,6.336,5.580460829,5.011367504,0.540513619,-0.836550562,-2.782588235,-10.18,4.186,5.355554214,4.716763868,-0.306167557,-1.070827639,0.504117647,-4.224,3.784,2.524027174,2.549287103,-0.571871684,-0.804060641
1,0.184235294,0.156,0.192,0.184453406,0.00924344,-2.066492247,3.501133662,-0.556705882,-0.592,-0.528,0.556946296,0.016866256,-0.584617413,0.710577218,-0.772941176,-0.786,-0.736,0.773083056,0.015266264,1.434343944,0.678763657,0.271529412,-0.598,4.04,1.081599252,1.079183379,2.668745308,6.98668824,-0.798352941,-3.894,0.134,1.66347984,1.504297217,-1.310506072,-0.166730815,-0.031294118,-0.524,0.402,0.212341567,0.216486652,-0.645491137,1.204236907,-0.472117647,-0.528,-0.44,0.472657817,0.023285946,-1.193041354,0.905274698,-0.344117647,-0.354,-0.332,0.344165829,0.005935932,0.413670705,-0.670872573,-0.771411765,-0.79,-0.714,0.771681281,0.021020998,1.616550408,1.486828569,0.026941176,-1.93,0.878,0.670394616,0.690468724,-1.777715919,2.680724379,-1.790470588,-10.924,0.806,4.033463699,3.725518053,-1.48879148,0.664293951,-0.381882353,-2.514,0.734,1.013683092,0.967898102,-1.36416167,0.411608499,-0.438235294,-0.468,-0.432,0.438328107,0.009297375,-2.162384971,4.259178955,0.725411765,0.594,0.786,0.726815131,0.046533669,-1.446222991,1.990335753,-0.496235294,-0.584,-0.462,0.497179338,0.031566457,-1.59156659,1.754268059,2.939058824,-0.514,15.82,5.562986967,4.868578289,1.518178723,0.981307567,0.368117647,-0.354,3.698,1.043590747,1.006563081,2.593169267,5.570295527,-1.310470588,-9.022,0.94,3.446248463,3.285460586,-1.448106466,0.421313574
1,0.151,0.09,0.192,0.154691629,0.03469486,-0.255645796,-1.292391769,-0.5935,-0.664,-0.528,0.595219287,0.04669047,-0.041472051,-1.406054395,-0.750375,-0.786,-0.708,0.750907285,0.029195605,-0.054558158,-1.623270617,0.964125,-7.142,8.836,4.274925292,4.301373329,0.337351352,-0.142042527,-3.25425,-8.704,0.096,4.308117164,2.915655295,-0.431061715,-0.989549883,0.741875,-0.524,2.16,1.170082796,0.93450321,0.284554081,-1.35173845,-0.54125,-0.656,-0.44,0.546939211,0.081262948,-0.074515812,-1.685323043,-0.335125,-0.354,-0.27,0.33578304,0.021700614,1.967487938,3.277049847,-0.724,-0.79,-0.658,0.725635928,0.050295129,-0.182565333,-1.669747208,-3.281,-9.692,0.878,5.160594685,4.113947204,-0.567821366,-1.369654363,-5.70575,-16.846,0.806,8.21153868,6.099073979,-0.68700702,-0.833340457,0.00225,-2.514,1.844,1.423391021,1.470070089,-0.480056966,-1.103876817,-0.42925,-0.494,-0.258,0.432557511,0.055140427,2.055717592,4.142142578,0.601875,0.368,0.786,0.617279313,0.141535331,-0.1133408,-1.39683471,-0.602625,-0.816,-0.462,0.613798216,0.120405357,-0.241280914,-1.359294259,11.689625,-0.234,39.952,17.33915349,13.22619264,1.119433622,-0.071278365,8.330875,-0.354,28.674,13.55356345,11.04152666,0.973494649,-0.762494205,3.47575,-9.022,23.388,9.712363384,9.366559778,0.846288709,0.135936333
1,0.087764706,0.038,0.144,0.094682131,0.036618864,0.150648993,-1.36800019,-0.627411765,-0.664,-0.604,0.627723244,0.020380931,-0.730386489,-0.687909474,-0.725411765,-0.798,-0.658,0.726056229,0.0315259,-0.268134676,0.890337177,4.554352941,-7.142,19.274,7.859164182,6.6021475,0.292392895,-0.010942921,-3.303294118,-8.704,-0.452,4.115419041,2.530114517,-0.987667393,-0.425251942,-1.132117647,-7.41,2.16,4.064766863,4.024074954,-0.850811103,-1.190044218,-0.647647059,-0.698,-0.55,0.648784021,0.039574204,0.909955383,0.158714766,-0.289176471,-0.35,-0.216,0.292306044,0.043971916,0.005333879,-1.217205728,-0.655058824,-0.706,-0.578,0.655979555,0.03581283,0.449113148,-0.703745049,-1.303764706,-9.692,10.766,7.354634457,7.460916394,0.531833249,-1.224228606,-7.063176471,-16.846,0.146,9.137711813,5.975775894,-0.537200808,-1.268720106,-1.889647059,-11.486,4.03,5.656861196,5.496011701,-0.801930431,-1.087213097,-0.397647059,-0.532,-0.154,0.416465803,0.127585727,0.849593967,-0.756615864,0.374235294,0.15,0.584,0.394943034,0.130090127,-0.215515747,-1.005319057,-0.700705882,-0.854,-0.566,0.705481729,0.084471715,-0.29351094,-0.936478549,0.672,-52.892,39.952,30.52194643,31.45367597,-0.569614023,-0.946342035,-9.266117647,-80.408,33.678,40.87055345,41.03139077,-0.753850175,-1.06667032,-4.871882353,-37.988,28.21,22.2528279,22.38121827,-0.25506541,-1.27426855
1,0.063294118,0.038,0.084,0.064901736,0.014797655,-0.134857054,-1.218428124,-0.600941176,-0.664,-0.51,0.60232022,0.041988794,0.823172516,-0.176240879,-0.734352941,-0.798,-0.658,0.735120318,0.034613836,0.33892748,-0.047850437,5.752235294,-6.092,19.274,8.9201742,7.027544233,0.100524913,-0.749413006,-2.582470588,-5.346,-1.134,2.901614196,1.363671062,-0.681644333,-0.934211843,-1.206117647,-7.41,6.836,5.732679078,5.776845613,0.168838523,-1.6180336,-0.669529412,-0.698,-0.612,0.669854242,0.021500342,1.266661845,1.185656867,-0.26,-0.288,-0.216,0.261140485,0.025129664,0.532750912,-1.206636726,-0.649058824,-0.706,-0.578,0.649761042,0.03112971,0.449498656,-0.052459623,-0.020823529,-12.734,10.766,8.596075178,8.860605483,-0.138503389,-1.582619092,-6.626,-14.966,1.918,8.496282384,5.481844762,-0.179616641,-1.358535974,-1.618352941,-11.486,8.056,7.275977395,7.312033207,-0.030630406,-1.677455122,-0.335529412,-0.532,-0.076,0.365296334,0.148880035,0.248306256,-1.264874459,0.312588235,0.15,0.426,0.322831225,0.083158778,-0.513583162,-0.900626266,-0.737176471,-0.902,-0.566,0.743879497,0.1027036,-0.07495507,-1.049622929,-0.752,-52.892,44.604,34.15403929,35.19664333,-0.175480607,-1.452242613,-15.14823529,-80.408,47.584,50.03637428,49.1559287,-0.01816898,-1.685025013,-2.244823529,-37.988,53.588,34.67111764,35.66318289,0.493661928,-1.401044576
1,0.070375,0.056,0.082,0.07092778,0.009127796,-0.229493883,-1.53587853,-0.597625,-0.696,-0.51,0.599816847,0.052911089,-0.068824595,-0.92495674,-0.745875,-0.782,-0.706,0.746118456,0.01968375,0.046265408,-0.208632668,-1.162875,-12.682,14.346,9.221853813,9.448262457,0.249714048,-1.275238283,-1.666875,-5.346,0.878,2.6248389,2.094133261,-0.454835091,-1.191135321,1.596375,-7.36,6.836,5.764361478,5.720554762,-0.689687956,-1.312802167,-0.677625,-0.778,-0.612,0.678752348,0.04038626,-0.533427847,0.769011594,-0.278375,-0.346,-0.218,0.280026338,0.031362132,-0.138819085,0.086685264,-0.66,-0.682,-0.634,0.660111354,0.012521981,0.540319057,0.210884354,-3.404125,-12.734,9.522,8.722033837,8.29366391,0.534455474,-1.317115675,-1.20375,-14.318,10.776,8.498561143,8.688783724,0.048889189,-1.334834207,1.13075,-8.326,8.056,5.937045814,6.019516476,-0.576453447,-1.307919617,-0.37975,-0.712,-0.076,0.414638397,0.171937779,-0.262471825,-0.314223882,0.378625,0.276,0.492,0.383131505,0.06051212,-0.163351133,-0.696320475,-0.698375,-0.902,-0.526,0.707365358,0.116106201,-0.252786927,-0.715176722,10.863375,-30.592,44.604,27.71981145,26.33881861,-0.390041657,-1.258425105,6.719,-62.646,47.584,44.09086514,45.00500035,-0.642977783,-1.315894995,14.746625,-36.658,53.588,36.38078896,34.34878135,-0.499487856,-1.381798111
1,0.078117647,0.054,0.114,0.080264269,0.019006191,0.633566218,-0.787948405,-0.610352941,-0.696,-0.544,0.611526153,0.03902714,-0.42569006,-0.258436663,-0.735882353,-0.782,-0.71,0.736113962,0.01903248,-0.926433454,0.442145043,-2.092352941,-12.682,8.582,7.436459768,7.355656335,-0.218681096,-1.205392439,-0.903647059,-4.65,1.244,1.880544915,1.69995974,-0.599032892,-0.59337514,0.544,-7.678,6.238,5.011119682,5.134817037,-0.564697107,-1.260993064,-0.672352941,-0.778,-0.616,0.673378313,0.038289916,-1.164441221,1.523259044,-0.280588235,-0.346,-0.238,0.281856451,0.027529663,-0.660424469,0.038488573,-0.651882353,-0.67,-0.624,0.65203302,0.014447674,0.548186271,-1.021751913,-1.083058824,-10.082,9.522,5.59430963,5.657383588,0.077098852,-0.79117392,1.841882353,-8.412,10.776,6.117443334,6.013110155,0.09191626,-1.18621355,0.427058824,-8.326,4.992,4.611988521,4.733504258,-0.729672893,-0.985577225,-0.461411765,-0.732,-0.186,0.491629703,0.174925362,-0.127978077,-1.239201835,0.394823529,0.282,0.492,0.398851882,0.058284041,-0.464016416,-0.562324985,-0.632588235,-0.814,-0.478,0.639932533,0.099648795,-0.098809616,-1.04979603,10.05035294,-30.592,35.568,21.74306639,19.87424969,-0.535279163,-0.785441565,6.725294118,-61.12,46.948,33.33316396,33.6524461,-0.608783357,-0.699311803,12.35929412,-35.072,46.802,31.68995156,30.07855854,-0.483563251,-1.303528873
1,0.083176471,0.052,0.124,0.086844012,0.025739647,0.1225168,-1.555038751,-0.620588235,-0.714,-0.564,0.621746496,0.039100925,-0.79916557,0.00387137,-0.730117647,-0.75,-0.706,0.730243795,0.013990543,0.255049452,-1.304938628,3.048470588,-4.554,8.57,4.838716748,3.873307019,-0.117361544,-0.772779416,-1.385882353,-5.088,1.88,2.425331415,2.051623805,-0.124422816,-0.957385391,-2.796823529,-9.524,4.576,5.263768791,4.596504653,0.351996613,-1.213025864,-0.654235294,-0.698,-0.626,0.654445971,0.017115524,-0.533126838,0.828686009,-0.269294118,-0.31,-0.236,0.270031371,0.020554089,-0.210941197,-0.490677956,-0.648235294,-0.678,-0.606,0.648601028,0.022448634,0.342298894,-1.218175164,4.121647059,-2.954,19.312,7.941984905,6.99768509,1.09872342,-0.108422387,-0.859647059,-5.884,4.784,3.182629361,3.158642132,0.19363598,-0.906073785,-3.210235294,-14.94,4.992,6.731827634,6.099191417,-0.357156901,-0.861047024,-0.393058824,-0.732,-0.14,0.428050299,0.174721375,-0.46977929,-0.755740329,0.410470588,0.282,0.61,0.420536072,0.09427229,0.56647873,-0.537634548,-0.712117647,-0.922,-0.478,0.722190948,0.123900102,0.409498304,-0.504109822,-4.619647059,-55.482,35.568,26.06908323,26.44611425,-0.18708323,-0.793746724,-17.59011765,-91.408,35.62,39.76283129,36.75799125,-0.407069281,-0.752259076,-7.348352941,-58.616,46.802,33.3939676,33.57798691,0.30642925,-1.113438862
1,0.082875,0.052,0.128,0.086253985,0.024689741,0.53204605,-0.928810831,-0.626375,-0.714,-0.544,0.627888326,0.044996111,-0.065760223,-0.66070017,-0.73875,-0.77,-0.706,0.738885309,0.014603653,0.363015366,0.96432077,0.990625,-10.18,8.57,5.688026833,5.784790297,-0.549622592,-0.815678854,-1.418125,-5.088,1.88,2.303925726,1.875311952,-0.193082023,-0.438245047,-2.348375,-9.524,5.824,5.078434527,4.6505205,0.31524531,-1.192891528,-0.663375,-0.698,-0.624,0.663801363,0.024567933,-0.037645602,-1.140551746,-0.26275,-0.322,-0.21,0.264561902,0.031923868,-0.05914944,-0.745611912,-0.65875,-0.702,-0.606,0.659237817,0.026187783,0.592795898,-0.492069328,3.430875,-10.936,19.312,9.139828951,8.749282332,0.285913585,-0.715932802,0.199625,-4.966,4.346,3.05432116,3.147744608,-0.124259879,-1.231832843,-2.85575,-14.94,8.508,7.172157102,6.794863114,-0.03904054,-0.718098578,-0.261,-0.566,-0.036,0.305460308,0.16390241,-0.172478778,-1.065651882,0.426125,0.308,0.612,0.437815886,0.103795873,0.647308183,-0.965124991,-0.794625,-0.922,-0.648,0.798659032,0.08280006,0.182545087,-0.947710248,-9.7745,-55.482,29.492,25.10337972,23.88056556,-0.180582244,-0.834311828,-19.038375,-91.408,41.15,40.28203579,36.66326313,-0.369016988,-0.658678994,-13.14025,-58.616,35.864,28.63579181,26.27733934,0.091248829,-0.828734861
1,-0.188,-0.21,-0.11,0.189566689,0.025069902,2.113308247,3.850814437,-0.792470588,-0.842,-0.482,0.797433825,0.091565631,2.738351264,6.256556113,-0.487882353,-0.536,-0.32,0.49047516,0.051915656,2.163495502,4.557839343,1.896352941,-0.586,4.894,2.390521922,1.500281013,0.064821238,-0.707232992,-1.071647059,-2.354,0.328,1.317461284,0.789925071,0.174083307,-0.993550837,-1.046,-5.346,3.04,2.741581467,2.612190173,0.143008801,-1.378695392,-0.860117647,-0.908,-0.526,0.865285672,0.097335684,2.79619218,6.614461827,-0.119294118,-0.138,-0.072,0.120348514,0.016385072,1.397774624,2.011485665,-0.385764706,-0.42,-0.232,0.388474846,0.047216959,2.415487782,5.018391412,-0.863411765,-2.102,0.49,1.240399272,0.91797597,0.112516143,-1.461295269,-1.484352941,-7.618,2.65,3.560887365,3.336375821,-0.732103046,-0.576942491,-1.323058824,-4.368,3.504,2.873758515,2.6295919,0.638690671,-1.001831017,-0.619764706,-0.93,-0.482,0.633713983,0.136300921,-0.715909447,-0.467651724,0.350823529,0.224,0.46,0.356153965,0.0632774,0.171987971,-0.510927367,-0.526823529,-0.854,0.008,0.602697466,0.301757402,0.7165808,-0.853240483,-0.217764706,-13.636,12.572,6.7671497,6.97180568,0.142324139,-0.434753498,-10.72082353,-40.868,33.082,22.62154398,20.53285372,0.495464645,-0.583016756,4.166470588,-1.084,13.062,5.2824654,3.347241217,0.854154679,1.077489129
1,-0.226470588,-0.242,-0.21,0.226621737,0.008530223,0.032943323,-0.634353787,-0.828352941,-0.872,-0.798,0.828651775,0.022937255,-0.590344351,-0.81137681,-0.503882353,-0.52,-0.476,0.504026843,0.012439264,1.126149591,0.336227864,0.354588235,-2.076,3.442,1.622331655,1.631829152,0.268149924,-0.926502709,-1.104117647,-2.94,1.404,1.835507239,1.511418782,0.392888554,-1.237986638,1.099176471,-2.756,5.542,2.991320031,2.867672319,0.146641879,-1.470481926,-0.905411765,-0.946,-0.86,0.905688169,0.023062575,-0.011624233,-0.549929882,-0.082352941,-0.102,-0.058,0.083381476,0.013457996,0.19846816,-1.161034461,-0.397411765,-0.422,-0.37,0.397654299,0.014313712,0.109918938,-0.602998185,-1.149294118,-4.286,1.172,1.927302229,1.594746993,-0.357970544,-1.040446743,0.055058824,-3.16,2.036,1.580347691,1.627996179,-0.520048645,-0.815722897,0.595882353,-2.32,5.042,2.609925805,2.619193909,0.336000328,-1.478573172,-0.736941176,-0.874,-0.58,0.740894531,0.078788063,0.311927775,-0.521675521,0.390117647,0.292,0.47,0.394364418,0.059495675,-0.332996394,-1.240333859,-0.320588235,-0.624,-0.064,0.359393934,0.167440683,-0.363110968,-0.710119005,5.832823529,-20.166,30.774,16.52273217,15.93471136,-0.005331821,-1.25424415,1.050470588,-63.492,61.708,41.31096278,42.5685966,-0.009631452,-1.309717977,-0.008941176,-12.062,9.18,5.507447364,5.676939321,-0.209208648,-0.468679995
1,-0.227125,-0.238,-0.206,0.227306511,0.009379943,0.840051923,0.064656964,-0.827,-0.874,-0.798,0.827259331,0.021391587,-0.68504226,-0.214876033,-0.50175,-0.514,-0.48,0.501872494,0.011451346,0.692380422,-0.910620045,0.92175,-2.1,5.65,2.754303723,2.680610067,0.469069694,-1.267176619,-0.88425,-5.676,4.394,2.817674484,2.763069103,0.572706609,-0.413342124,-0.20975,-2.756,2.882,1.839646705,1.887588921,0.29346257,-1.283615902,-0.90825,-0.936,-0.88,0.908383179,0.016064454,0.045564877,-1.076926034,-0.08275,-0.094,-0.064,0.083210576,0.009029581,0.801168241,-0.510748939,-0.407375,-0.418,-0.394,0.407444168,0.007753494,0.280265495,-1.046108555,-1.2625,-4.286,3.612,2.426489749,2.140142363,1.14242267,0.657665171,-2.136375,-8.008,1.942,3.529147029,2.901177804,-0.649716403,-0.165947925,-0.51925,-2.32,2.772,1.628094745,1.593678157,0.684433186,-0.772316305,-0.66325,-0.874,-0.454,0.677305323,0.14176765,0.071313154,-1.440642725,0.374875,0.29,0.47,0.378684895,0.055338805,0.375699172,-1.04750052,-0.411,-0.838,-0.064,0.482568648,0.261179887,-0.319427922,-1.257171986,1.375,-20.166,31.202,16.75260116,17.24363521,0.436710117,-1.299182983,-5.717125,-63.492,71.948,45.20548392,46.31314006,0.372638968,-1.364327833,2.77675,-2.99,9.18,4.396088261,3.51988658,0.204366992,-0.773222898
