Movement,IMU1 AccX Average,IMU1 AccX Minimum,IMU1 AccX Maximum,IMU1 AccX RMS,IMU1 AccX Stdev,IMU1 AccX Skewness,IMU1 AccX Kurtosis,IMU1 AccY Average,IMU1 AccY Minimum,IMU1 AccY Maximum,IMU1 AccY RMS,IMU1 AccY Stdev,IMU1 AccY Skewness,IMU1 AccY Kurtosis,IMU1 AccZ Average,IMU1 AccZ Minimum,IMU1 AccZ Maximum,IMU1 AccZ RMS,IMU1 AccZ Stdev,IMU1 AccZ Skewness,IMU1 AccZ Kurtosis,IMU1 GyroX Average,IMU1 GyroX Minimum,IMU1 GyroX Maximum,IMU1 GyroX RMS,IMU1 GyroX Stdev,IMU1 GyroX Skewness,IMU1 GyroX Kurtosis,IMU1 GyroY Average,IMU1 GyroY Minimum,IMU1 GyroY Maximum,IMU1 GyroY RMS,IMU1 GyroY Stdev,IMU1 GyroY Skewness,IMU1 GyroY Kurtosis,IMU1 GyroZ Average,IMU1 GyroZ Minimum,IMU1 GyroZ Maximum,IMU1 GyroZ RMS,IMU1 GyroZ Stdev,IMU1 GyroZ Skewness,IMU1 GyroZ Kurtosis,IMU2 AccX Average,IMU2 AccX Minimum,IMU2 AccX Maximum,IMU2 AccX RMS,IMU2 AccX Stdev,IMU2 AccX Skewness,IMU2 AccX Kurtosis,IMU2 AccY Average,IMU2 AccY Minimum,IMU2 AccY Maximum,IMU2 AccY RMS,IMU2 AccY Stdev,IMU2 AccY Skewness,IMU2 AccY Kurtosis,IMU2 AccZ Average,IMU2 AccZ Minimum,IMU2 AccZ Maximum,IMU2 AccZ RMS,IMU2 AccZ Stdev,IMU2 AccZ Skewness,IMU2 AccZ Kurtosis,IMU2 GyroX Average,IMU2 GyroX Minimum,IMU2 GyroX Maximum,IMU2 GyroX RMS,IMU2 GyroX Stdev,IMU2 GyroX Skewness,IMU2 GyroX Kurtosis,IMU2 GyroY Average,IMU2 GyroY Minimum,IMU2 GyroY Maximum,IMU2 GyroY RMS,IMU2 GyroY Stdev,IMU2 GyroY Skewness,IMU2 GyroY Kurtosis,IMU2 GyroZ Average,IMU2 GyroZ Minimum,IMU2 GyroZ Maximum,IMU2 GyroZ RMS,IMU2 GyroZ Stdev,IMU2 GyroZ Skewness,IMU2 GyroZ Kurtosis,IMU3 AccX Average,IMU3 AccX Minimum,IMU3 AccX Maximum,IMU3 AccX RMS,IMU3 AccX Stdev,IMU3 AccX Skewness,IMU3 AccX Kurtosis,IMU3 AccY Average,IMU3 AccY Minimum,IMU3 AccY Maximum,IMU3 AccY RMS,IMU3 AccY Stdev,IMU3 AccY Skewness,IMU3 AccY Kurtosis,IMU3 AccZ Average,IMU3 AccZ Minimum,IMU3 AccZ Maximum,IMU3 AccZ RMS,IMU3 AccZ Stdev,IMU3 AccZ Skewness,IMU3 AccZ Kurtosis,IMU3 GyroX Average,IMU3 GyroX Minimum,IMU3 GyroX Maximum,IMU3 GyroX RMS,IMU3 GyroX Stdev,IMU3 GyroX Skewness,IMU3 GyroX Kurtosis,IMU3 GyroY Average,IMU3 GyroY Minimum,IMU3 GyroY Maximum,IMU3 GyroY RMS,IMU3 GyroY Stdev,IMU3 GyroY Skewness,IMU3 GyroY Kurtosis,IMU3 GyroZ Average,IMU3 GyroZ Minimum,IMU3 GyroZ Maximum,IMU3 GyroZ RMS,IMU3 GyroZ Stdev,IMU3 GyroZ Skewness,IMU3 GyroZ Kurtosis
3,-0.042749999999999996,-0.172,0.124,0.10047138896223143,0.09390456147955044,0.13484430689681157,-1.2583606032906967,-0.927125,-1.006,-0.56,0.9339613214689354,0.11649542194152238,2.2886795105114746,4.463578645981341,0.238,0.124,0.3360000000000001,0.2443573203323363,0.05719207404294177,-0.27307504136373745,-0.6904946494346773,0.41800000000000015,-19.982,18.726,11.171382031781027,11.529674294329972,-0.2547143444809054,-1.2514029117148113,-1.9233749999999996,-12.0,7.496000000000001,6.315785917049437,6.21308557669483,-0.13974012447795836,-1.247001812395086,-1.1724999999999999,-40.722,55.322,31.89660345554053,32.920405922973266,0.3863624834640327,-1.29133111715245,-0.9403750000000001,-1.016,-0.56,0.9472010082342608,0.11723303004415321,2.4673759011428853,5.235023735602796,0.04475,-0.102,0.16,0.0948736001214247,0.08640023148117139,-0.12402925878489743,-1.4147831546098808,0.16612499999999997,0.058,0.272,0.17864559888225623,0.06785658897017051,-0.1353981349035132,-1.1755682103467344,-0.3242499999999999,-4.554,3.3680000000000003,1.9990318906910916,2.0372505491470605,-0.27287995038468804,-0.2958792857043484,-0.5673749999999989,-26.82,33.888000000000005,19.147138748387448,19.766395938140406,0.4106538230832045,-1.2490384288295882,-2.483250000000001,-39.272,46.192,29.23884556544598,30.088643429041465,0.3374294100206486,-1.3396206001574011,-0.241875,-0.4,-0.056,0.2598186867798388,0.09799175135353656,0.1518694026474971,-0.8843309804383752,-0.524375,-0.63,-0.254,0.5328867140396728,0.09797474164293571,1.2201779411323357,1.6120260023628825,-0.7301250000000001,-0.93,-0.374,0.7422992994742754,0.13827792062846958,0.9181455731877138,0.875249556154523,-2.23625,-11.45,8.508000000000001,6.27520704837697,6.055512920746956,-0.0979720237171287,-1.0207044860912553,3.75025,-57.788,43.628,32.83106486241346,33.685833935548246,-0.4747395743952863,-1.2433050741520555,-3.3868750000000003,-30.69,31.984,21.300394908310974,21.719076738741297,0.3424047761162805,-1.4207778244831542
3,-0.11235294117647061,-0.318,0.16,0.19616979440090698,0.16575770765505543,0.42869626832354535,-1.280578415094445,-0.9507058823529413,-1.146,-0.792,0.9574558198991866,0.1169827790242448,-0.30812283827857606,-1.3336320203312098,0.20376470588235293,0.1079999999999999,0.352,0.21804155027668196,0.07999025675962411,0.459174416412128,-1.1292369790667947,-1.2789411764705887,-20.96,16.186,12.3816682046246,12.694463086669854,0.04810520899010922,-1.4280120637547389,-1.4817647058823533,-6.3580000000000005,4.018,3.1027382593255193,2.80994981114903,0.16956123479944935,-0.6776604646587701,5.765294117647058,-31.068000000000005,51.282,24.712847066205203,24.770528475803424,0.1065857508019201,-1.1500382137978247,-0.9657647058823531,-1.128,-0.8440000000000001,0.9698195101940057,0.09131780317369982,-0.2964955736059816,-1.2279268157181868,0.1468235294117647,-0.026,0.302,0.18244096547199298,0.11162674147248366,-0.17979485165303372,-1.3649437417950152,0.06329411764705883,-0.064,0.216,0.11425873631162481,0.0980534068160576,0.07781508319033377,-1.518112981724839,0.29682352941176465,-3.72,6.0920000000000005,2.8074342064471276,2.877617335472485,0.639426094065418,-0.40325897449756676,0.6523529411764691,-38.552,32.117999999999995,21.789805954377194,22.45034986626371,-0.28357260006207213,-1.126222743838742,5.425058823529413,-27.478,42.58,20.819774689406394,20.71916358251036,0.07509242529325096,-1.1008246303307154,-0.25552941176470584,-0.44,0.018,0.2993711055254488,0.1607739553095661,0.4819786267534135,-1.220737828966436,-0.4885882352941177,-0.7260000000000001,-0.302,0.505040708900836,0.13179295259209112,-0.4825170687566464,-1.1895260303191544,-0.7069411764705883,-1.128,-0.348,0.7491414694011209,0.25551430258114594,-0.3040999112790247,-1.296658976505309,0.10188235294117674,-10.232,14.196000000000002,6.230036124907067,6.4209154904339085,0.3991697190958662,-0.4345586797774543,-4.145647058823527,-61.914,41.456,28.84105718059097,29.41995838912161,-0.17120246369762396,-0.8493378547579029,-0.17576470588235166,-23.206000000000003,17.504,13.490360549840982,13.904365067890604,-0.1814552035716923,-1.309328709906158
3,-0.10458823529411766,-0.296,0.16,0.18522545880152463,0.1575765920209635,0.5115431031401797,-1.255834641500152,-0.9632941176470589,-1.146,-0.782,0.9700580940759955,0.11787480896372766,0.08004371844416759,-1.2903933898177131,0.1988235294117647,0.104,0.352,0.2144333161120807,0.08278906577419934,0.4763653792651268,-1.0978492111191271,3.238117647058825,-20.96,20.934000000000005,14.52011845681708,14.590072351955428,-0.4254866442873094,-1.3835048504659122,0.5056470588235298,-5.176,14.098000000000004,4.431896739081627,4.538464125411489,1.5843671001543491,2.8044365526981867,-1.9924705882352942,-42.09,35.194,21.131049683011074,21.684344105015164,0.07232012847600815,-0.8221387334217858,-0.9714117647058825,-1.128,-0.8140000000000001,0.9758236340168659,0.09553995160633676,0.09858909337770085,-1.1811139244541005,0.1375294117647059,-0.026,0.274,0.16985737962115366,0.10275341700343768,-0.22106403895974167,-1.2894606986511263,0.0811764705882353,-0.022,0.216,0.10602552411898693,0.07030312519201908,0.420064756569472,-0.8852817122165502,1.7840000000000003,-3.72,8.96,3.6905024048224115,3.330086185070891,0.2606282892212869,-0.22272310666921857,-5.07129411764706,-38.552,32.117999999999995,22.489817784944368,22.58491747761298,0.17564322822691694,-1.2213109095274202,0.46211764705882447,-33.154,32.094,17.26832165283825,17.793403728216088,0.12842064438012984,-0.6236955978924623,-0.2595294117647059,-0.446,0.018,0.30324519296902885,0.1616779660494353,0.5558496905536919,-1.2295891404711572,-0.5022352941176471,-0.7260000000000001,-0.35,0.5164396212074952,0.12399169801430492,-0.4149976848593759,-1.2321747036829473,-0.7401176470588235,-1.128,-0.434,0.7745685706173697,0.23546493431956625,-0.2038236302088115,-1.3012532770598466,2.9855294117647055,-11.122000000000002,14.196000000000002,7.801489646592012,7.42944956000819,-0.16132751487607402,-0.9501922094969015,5.582352941176471,-31.166,48.436,21.863460045849802,21.78936058303793,0.15456758336382564,-0.8132508032551629,-0.24905882352941144,-21.616,26.308,13.119236052005288,13.52056191727339,0.3511214728965354,-0.85707790867247
3,-0.16299999999999998,-0.296,-0.034,0.1796677489144894,0.07805297346460714,-0.08914646953772003,-1.1742101725786276,-0.93225,-1.024,-0.782,0.9351759192793622,0.07634264863102405,0.8334756226846253,-0.5975921718061841,0.17737499999999998,0.104,0.262,0.18487631000212007,0.05383787390551996,0.028985208526655083,-1.1765669035721686,-1.420374999999999,-26.304,20.934000000000005,16.618900196763924,17.101122882723228,-0.2626018971872993,-1.4210657012452939,2.075500000000001,-9.936000000000002,14.330000000000002,7.917567871512061,7.891273205256552,0.2815589663646828,-1.0482911990421282,5.281625000000002,-42.09,48.67000000000001,25.127350611435343,25.371652130872366,-0.09761853266534984,-0.8934886237419124,-0.9393750000000001,-1.012,-0.8140000000000001,0.9410274969415081,0.057571839180858765,0.9032551153403474,-0.26138513056901713,0.17675,0.0759999999999999,0.274,0.18556939402821793,0.058382074874627994,0.2928758260339297,-0.768171338961769,0.09112499999999998,-0.002,0.21,0.11171280141505717,0.06674116670641393,0.3546178650023998,-0.9466288100169109,0.45825000000000027,-10.61,8.996000000000002,6.09955481982087,6.281789633535973,-0.4597156634014463,-0.895688545530871,2.6936250000000004,-35.388000000000005,41.428,24.248969313148137,24.889235094380332,0.14846581416330265,-1.2572692158557413,4.867000000000001,-33.154,40.602,19.948705434187954,19.980341258346915,-0.09709694310496989,-0.7726358640992244,-0.3145,-0.446,-0.174,0.3253951444013878,0.08623533691783974,0.03388088622919336,-1.3962640510450834,-0.48387500000000006,-0.65,-0.35,0.49199822154150114,0.09195497086436748,-0.36309250119007225,-0.8102671941933255,-0.6773750000000001,-0.8360000000000001,-0.434,0.6892689968365037,0.13167580137089227,0.6827288893455735,-0.8665849823813154,0.30962499999999915,-11.122000000000002,12.916,7.450086861909732,7.687768751941835,0.29163712766538397,-1.1103995735447574,-2.0363749999999996,-49.622,48.436,26.638257201814085,27.43136741973806,0.046590615809929674,-0.9073115874564532,3.8512499999999994,-21.616,34.082,18.281577817573623,18.457416531031637,0.33729268693901604,-1.2155177398082784
3,-0.10694117647058823,-0.282,0.016,0.1320668280031876,0.07987840023141056,-0.6829739435391321,-0.23366007290069524,-0.9623529411764707,-1.058,-0.8140000000000002,0.964099091807232,0.05978392465419797,0.8506279408232498,0.5086818178050634,0.19694117647058826,0.1159999999999999,0.262,0.20040547133543152,0.03824341542709559,-0.1446000436685301,-0.10393296375627337,2.5629411764705883,-26.304,22.996,16.812812838112833,17.127708064969568,-0.6754356805294852,-0.9015106449441745,-3.1655294117647057,-11.718,14.330000000000002,8.70734060839406,8.361191856709539,1.2528990231388932,0.0878087449762126,-3.539294117647059,-47.964000000000006,48.67000000000001,30.82854857204315,31.567227538549986,0.05925468141190399,-1.333869836857875,-0.9542352941176472,-1.024,-0.8500000000000001,0.9552028426403658,0.044305091992575596,0.804780189623841,0.16899949230255462,0.13752941176470587,0.036,0.292,0.15437845018768953,0.07228945086167382,0.49513880844889535,-0.44811763717159625,0.1275294117647059,-0.0059999999999999,0.21,0.13906071462832764,0.0571512441324102,-0.6952533892655687,0.04578340746061116,-3.277058823529412,-10.61,8.996000000000002,6.68907180758727,6.010811306206803,0.7636119213003028,-0.6055778341603086,-2.6529411764705872,-40.222,41.428,25.420523658233787,26.05979151986492,0.41671439561227197,-1.1367106322353686,-4.180235294117646,-46.522000000000006,40.602,26.903527964584434,27.39472194495094,-0.06664017883243067,-1.283497650562856,-0.25388235294117645,-0.424,-0.154,0.2634405837688464,0.07248265512602063,-0.7881438218694096,-0.02775470026407678,-0.5272941176470589,-0.65,-0.4620000000000001,0.5306471077290222,0.0613919423722307,-0.8165498033207721,-0.7726548235097472,-0.7496470588235296,-0.916,-0.522,0.7561605805180616,0.10208387554878011,0.7067272397043677,-0.12371146925187393,-1.9052941176470588,-15.21,8.104,6.601159844611979,6.514732417420399,-0.16624597470400262,-0.7843716652134667,5.719529411764707,-49.622,53.222,33.50665229824212,34.0309660789215,-0.08301246083229803,-1.4186151477694193,-3.2807058823529416,-25.12,34.082,19.68991199454536,20.012188872549356,0.7335759192657315,-0.8637900090954762
3,-0.15635294117647058,-0.312,0.016,0.18296962139366518,0.09795977565847537,0.20434428872161578,-1.0798839455315323,-0.9216470588235294,-1.058,-0.8140000000000002,0.9239964349307339,0.06787575153955071,-0.3924112232997416,-0.605919840724777,0.1572941176470588,0.058,0.222,0.16600141742839214,0.054689766759744865,-0.5639545277899907,-0.9937045132738032,1.4944705882352936,-21.910000000000004,22.996,14.973394326172635,15.357153504627929,-0.05541368571318288,-1.360667125812963,-3.821999999999999,-11.718,6.212,6.345610525487399,5.2213774044786305,0.6936765754139748,-0.21742060216093728,1.5527058823529405,-47.964000000000006,53.638000000000005,35.205094724886564,36.2532693211328,0.05054279639241278,-1.4879944183654943,-0.9191764705882353,-1.024,-0.8440000000000001,0.9205437012344134,0.051696512568689804,-0.41344185402492356,-0.7496375031924667,0.1615294117647059,0.036,0.292,0.17970105895134647,0.08116812616958921,-0.15000428123613074,-1.185177695386385,0.07388235294117648,-0.078,0.188,0.10403393111638823,0.07549659127482276,-0.337895732870319,-0.8485362168798152,-1.152705882352942,-9.41,17.491999999999997,8.59943418111297,8.784098329970368,1.347581564008372,0.33734990750730187,4.572470588235296,-40.222,43.004000000000005,28.722551140175558,29.228963337154227,-0.11225264581644892,-1.6075443358064139,0.7303529411764714,-46.522000000000006,41.506,30.52913727996295,31.459708090153146,-0.10391528659792541,-1.4871571552342702,-0.2783529411764705,-0.424,-0.154,0.28800326795531533,0.07620444637328469,-0.17859536477934435,-0.9156052508046746,-0.4758823529411765,-0.596,-0.346,0.4805562952882591,0.06891832335538675,0.538807360362699,-0.1495371564148491,-0.6843529411764707,-0.916,-0.522,0.6942996471265127,0.12070674234299766,-0.29125428614976334,-1.0317521872317181,-0.3081176470588229,-15.21,9.57,6.290592883308331,6.476411910563913,-0.37980063790856805,-0.02923692565232372,-1.3887058823529408,-58.99600000000001,53.222,39.06740103974156,40.24430583909466,-0.07213142845877606,-1.5092557986849795,0.0359999999999999,-25.12,25.586,18.207534652380783,18.767860453445408,-0.0496580546422704,-1.6503195783101003
3,-0.12412500000000001,-0.312,0.0519999999999999,0.1571631318089583,0.09956296165408766,-0.1963972128450518,-0.762436750749103,-0.924625,-1.034,-0.8240000000000001,0.9271961766530317,0.07126558309123228,-0.34275456053770875,-1.1955202190287402,0.14525,0.058,0.23,0.1552304738123285,0.05655852426174738,0.02141534646292599,-1.282546867982857,0.6126249999999991,-21.910000000000004,30.126,16.83246509724586,17.372977387790115,0.42362010565532005,-1.2451975378244908,-1.6973750000000003,-9.642,6.834,5.755187898757085,5.679540437688011,0.41804066910915016,-1.2915214289242112,-0.7131250000000002,-48.888000000000005,53.638000000000005,36.23411099709775,37.415180555268385,0.237824190977605,-1.5801277363336843,-0.9148750000000001,-1.018,-0.7860000000000001,0.9171388935161349,0.06651303130464988,0.014579884931540428,-0.7740480703191297,0.12312500000000001,-0.04,0.264,0.14687154251249626,0.08269774281482335,-0.005346313284076309,-0.695262284014107,0.082,-0.078,0.264,0.11462111498323509,0.08271396496360213,0.15096920523977983,0.21232115318367795,1.4939999999999993,-9.41,19.018,10.95660832557229,11.210244362486781,0.6769905654967202,-1.3651072559298019,5.435875000000001,-39.548,43.004000000000005,30.371434840158607,30.86098407995658,-0.3291634042321034,-1.497823866919498,-0.19012499999999943,-40.66,41.506,30.03514564223054,31.01954353817391,0.17866152661022047,-1.6707699941987175,-0.25587499999999996,-0.378,-0.162,0.2620176520771072,0.05825218164727108,-0.4920012338225519,-0.3240893513722476,-0.409125,-0.5760000000000001,-0.274,0.41748682613946037,0.08586491328437557,-0.40681762190223686,-0.9340971817985304,-0.6890000000000001,-0.906,-0.522,0.7015048111025327,0.13618810520746663,-0.29721258584994403,-1.2985445310005725,4.931500000000001,-14.466,25.682,12.187780909583173,11.511029435574677,0.2262934956000204,-0.9224677909470977,2.3072500000000002,-58.99600000000001,53.602,40.6601264447124,41.92593443919885,-0.2644806836326545,-1.5482420019315213,-1.36,-34.386,25.586,21.19584500556654,21.84586601319954,-0.2848641024676577,-1.515826470827807
3,0.04988235294117646,-0.102,0.184,0.12299402185376612,0.11588457746446523,0.012029092014271056,-1.7190237762545404,-0.9434117647058824,-1.034,-0.8280000000000001,0.9454964460069455,0.06468293710818311,0.33580058289058223,-0.7910020205119839,0.23,0.096,0.34,0.2426980695044286,0.07985925118607111,-0.3620977378110525,-1.3442495229808953,2.7512941176470584,-16.31,30.126,14.943240045546464,15.1398143638087,0.4957247016886618,-1.0974779834352422,-0.27623529411764725,-9.642,6.834,5.612280526299657,5.777994759531759,-0.18215475300588072,-1.4548789232034254,-13.954705882352942,-48.888000000000005,9.08,24.198775618030034,20.378293794392807,-0.3426104259582856,-1.3884165065796785,-0.9038823529411765,-1.018,-0.7840000000000001,0.9066866635626407,0.07344886176189284,-0.0060288414916482794,-0.9443876485435618,-0.029176470588235286,-0.162,0.102,0.10950799057603057,0.10879811308917406,-0.06628451872887402,-1.7587426814351563,0.2968235294117647,0.058,0.514,0.34011174634228675,0.1711579078271428,-0.14279779487678668,-1.675781916482362,4.194705882352942,-8.472,19.018,9.753909514831959,9.076874074844723,-0.004658765890131463,-1.2057718259135477,2.896705882352943,-39.548,43.25,28.229680900865773,28.944891215387013,-0.1189876586104842,-1.2469667015514518,-12.97564705882353,-40.66,4.736000000000001,20.075535166846592,15.790057840858186,-0.3087899486991649,-1.3351797043497715,-0.1044705882352941,-0.29,0.048,0.16304600577751052,0.12903202976735023,0.04849082548186691,-1.737855484556007,-0.46752941176470586,-0.5900000000000001,-0.274,0.4788427225521721,0.1066572299747296,0.4739859710501633,-1.3682492070003869,-0.7602352941176471,-0.906,-0.524,0.7688096222694653,0.1180251717917436,0.9057379404879867,-0.4069254355932843,-1.401294117647058,-14.466,25.682,13.56535825940039,13.908047201911138,0.877805690429175,-0.8695854373816401,16.34988235294118,-8.984000000000002,53.602,27.84869405323324,23.23780436563003,0.3610680472197515,-1.4913061253875166,-4.673294117647059,-34.386,12.742,17.64277089748593,17.536160282986362,-0.5852320835988464,-1.3142980317529387
3,0.12341176470588235,-0.0779999999999999,0.184,0.1383031623133844,0.06434968805628487,-1.810245312340187,3.6358250947247575,-0.945529411764706,-0.978,-0.8300000000000001,0.9462795259205763,0.038829945993811905,1.8235607124253521,2.8292605968860274,0.14894117647058824,-0.18,0.34,0.23038280164569067,0.18117273200879155,-0.5708531565490155,-1.3185315584892139,-15.773411764705884,-34.55800000000001,2.892000000000001,19.59451415425186,11.982946022675433,-0.08430509904010562,-1.1992464755822876,2.1314117647058826,-2.758,6.776000000000001,3.6609319610625675,3.0680980887763254,-0.3070441429127828,-0.9874079325202811,2.5569411764705885,-9.766,9.08,4.876158709958678,4.2797676991658715,-1.2279458764074116,2.2778835840661493,-0.9069411764705884,-0.9640000000000002,-0.7840000000000001,0.9083522250239069,0.052168561639453034,0.8313325775821608,-0.03665947949808501,-0.13047058823529412,-0.196,0.094,0.14569347355078785,0.06683385897793388,2.5171564349923075,5.834699082207164,0.2462352941176471,-0.156,0.514,0.339503097101008,0.24092517754786563,-0.4203338723529535,-1.4881227519287918,4.3827058823529415,-2.588,12.61,6.502807990761059,4.9518482378389015,0.4622845750581536,-1.052726762878266,24.789647058823533,3.968,43.25,27.824162711359985,13.024439282274193,-0.15698902390758068,-1.1875012668304783,-2.9536470588235297,-11.66,4.736000000000001,6.185097726176438,5.601527971691926,-0.03331967267564866,-1.5179925451351228,-0.08729411764705881,-0.276,0.048,0.14573626461361433,0.12029119081726349,-0.18494925750766833,-1.6245119042198721,-0.38929411764705885,-0.5900000000000001,-0.0319999999999999,0.43225128857018835,0.1936413452448503,0.5921771497789267,-1.2410618933815425,-0.8265882352941177,-0.932,-0.5900000000000001,0.8307499092775792,0.08560597147945449,1.1680502030639999,1.5603731812396218,-15.738117647058823,-30.800000000000004,-3.234000000000001,17.932276585236238,8.859773345593789,-0.48752347562629383,-1.1445494424804512,-6.407058823529413,-14.772,8.74,8.254600628098961,5.3647954815466665,1.2701557570291628,1.925750072402841,11.387529411764705,1.9880000000000009,16.274,11.938672977788958,3.6958884946255997,-1.1029571719050784,0.9027019204333304
3,0.113125,0.096,0.148,0.11427707556636196,0.016716758058906038,0.7515406500809035,-0.5619579257934335,-0.898625,-0.978,-0.774,0.9021461910355771,0.08224100761380132,0.4499010932286933,-1.5419311659416244,-0.246625,-0.5840000000000001,0.204,0.35566943922693167,0.26467964913583114,0.1298446527530294,-1.362193720697391,-23.483,-34.55800000000001,-10.304,24.716522136012586,7.963595670298687,0.06632899659591586,-1.4420999014742788,1.3305000000000002,-2.758,4.786,2.595832621722749,2.302026179984349,-0.09014627542956306,-1.111781437926007,0.49587500000000007,-4.15,4.222,2.696695524155443,2.737643703990715,-0.45013111733717365,-1.099942749471062,-0.8895000000000001,-0.9640000000000002,-0.778,0.891973934596746,0.06856432502888558,0.3346211150698924,-1.4892520694296734,-0.20887499999999998,-0.286,-0.132,0.2165819706254424,0.05914036974295421,-0.0697076957454595,-1.6082278880587628,-0.19674999999999998,-0.498,0.306,0.3183999057788805,0.2585455472445813,0.36392168676855524,-1.0291298274359089,1.4205,-2.588,5.202,2.6860861862568743,2.354510847996529,-0.14603256126092312,-1.199677236507404,24.831875000000004,11.22,38.07600000000001,26.124827095121606,8.38313066322282,0.13185923756634982,-1.1962522531965074,-6.0305,-10.166,-1.854,6.419304284733666,2.2722763329607014,0.24862531233434385,-0.3550575899578434,-0.32725,-0.5680000000000001,-0.048,0.3644543867207527,0.16568061644823354,0.015429106597974999,-1.28935807194528,0.032624999999999994,-0.404,0.38,0.27195725767112744,0.2788478378375322,-0.11981608895848635,-1.4410979119059206,-0.8416250000000001,-0.932,-0.7340000000000001,0.8440774549767338,0.06640569754672161,0.21474496900685827,-1.3356120216256413,-21.369625000000003,-30.800000000000004,-7.436,22.31923930715382,6.652323552714496,0.3547478230185378,-0.6956395018389179,-13.065375,-21.17,-6.8580000000000005,13.834233435575678,4.6968915518670435,-0.3681798962901082,-1.2888932851829626,15.620500000000002,10.89,20.814,15.798414509057547,2.441831170795121,0.10330568083101994,-0.18583807994404467
